bid,mode,keep_rate,estimator,n_models,n_dropped,mean_bias,lo95,hi95,ci_lo,ci_hi
matharena,features_only,0.7,irt,85,3,-0.0002461907,-0.004260065010748803,0.0036355236021336167,-0.0003714871732999716,-0.00012089422433477306
matharena,features_only,0.7,ipw,85,3,0.00033785595,-0.007991137402132153,0.008785284613259135,6.717537513526545e-05,0.0006085365220665707
matharena,features_only,0.7,dr,85,3,-0.00028991175,-0.004396016150712966,0.0037966287345625456,-0.00042077719139641727,-0.0001590463155996183
matharena,features_only,0.8,naive,85,3,-0.0063230926,-0.011242671636864543,-0.0015135858440771712,-0.006475725014125899,-0.006170460220063134
matharena,features_only,0.8,irt,85,3,0.004222372,0.00127502545947209,0.007328699075151234,0.004125055800870634,0.0043196883613908525
matharena,features_only,0.8,ipw,85,3,0.0007834832,-0.005608411505818367,0.006743782083503902,0.0005829918219026701,0.0009839745916176066
matharena,features_only,0.8,dr,85,3,-0.00021340727,-0.0031009195372462273,0.00287333782762289,-0.0003071696812468915,-0.00011964486090509601
matharena,features_only,0.9,naive,85,3,-0.0035932853,-0.006672516732942313,-0.0002887071292207115,-0.003695175179528655,-0.003491395490927039
matharena,features_only,0.9,irt,85,3,0.010892739,0.00877609383314848,0.012886047782376408,0.010828722682432063,0.010956754493876569
matharena,features_only,0.9,ipw,85,3,0.0029989856,-0.0009318491574958898,0.007062439247965811,0.0028697353772267286,0.0031282357886985358
matharena,features_only,0.9,dr,85,3,-0.00020642798,-0.0020836805168073626,0.0017049434478394686,-0.0002664386969061837,-0.00014641726980895838
matharena,features_and_score,0.5,naive,85,3,0.057046104,0.04562471024692059,0.06760031953454017,0.056694427623898536,0.05739778082117364
matharena,features_and_score,0.5,irt,85,3,0.037328612,0.03003190946765244,0.04399461103603244,0.03711571888131599,0.03754150523739357
matharena,features_and_score,0.5,ipw,85,3,0.0629489,0.04768374543637037,0.0781778011471033,0.062475593733091646,0.06342220122883767
matharena,features_and_score,0.5,dr,85,3,0.039835364,0.03240564353764057,0.04703677231445908,0.03960973173487101,0.04006099551808919
matharena,features_and_score,0.6,naive,85,3,0.04636337,0.03755033873021603,0.054723098035901786,0.046093393790215646,0.046633343470602835
matharena,features_and_score,0.6,irt,85,3,0.029899834,0.02472960976883769,0.03478892045095563,0.02974268338709238,0.030056984060713023
matharena,features_and_score,0.6,ipw,85,3,0.051263276,0.04029187085106969,0.062254068534821266,0.05091637712480896,0.051610175850368804
matharena,features_and_score,0.6,dr,85,3,0.032591835,0.027027341118082405,0.037872070167213674,0.032425939578825405,0.03275772974986417
matharena,features_and_score,0.7,naive,85,3,0.035623297,0.028530369978398085,0.042658195830881596,0.03540514409457201,0.035841450096025525
matharena,features_and_score,0.7,irt,85,3,0.022763971,0.018477213149890304,0.027580862306058405,0.022628922141168344,0.022899020337488425
matharena,features_and_score,0.7,ipw,85,3,0.03953673,0.03168051866814494,0.047252034489065405,0.039286558352810634,0.03978690055717777
matharena,features_and_score,0.7,dr,85,3,0.02515556,0.020895524742081763,0.029814425157383084,0.02501971072245365,0.025291407641880457
matharena,features_and_score,0.8,naive,85,3,0.024214923,0.01925549949519336,0.029338676296174527,0.02405279386182418,0.02437705290178666
matharena,features_and_score,0.8,irt,85,3,0.0148912985,0.010278183221817016,0.0207950962241739,0.014708800169837005,0.015073796805727952
matharena,features_and_score,0.8,ipw,85,3,0.027549246,0.021592984488233925,0.03354529310017824,0.02736550215167273,0.02773299050050508
matharena,features_and_score,0.8,dr,85,3,0.01739476,0.01444527932908386,0.020450473902747034,0.017299575663856773,0.01748994558329174
matharena,features_and_score,0.9,naive,85,3,0.012340815,0.00907124038785696,0.015682703675702212,0.012234529260165734,0.012447100352876144
matharena,features_and_score,0.9,irt,85,3,0.018545972,0.016280998243018985,0.02048666109330952,0.018460458485369282,0.018631485881324215
matharena,features_and_score,0.9,ipw,85,3,0.016395798,0.012796611967496574,0.020074734603986143,0.016279908516004287,0.016511687390014924
matharena,features_and_score,0.9,dr,85,3,0.009152504,0.007130382489413023,0.01103180507197976,0.00908916990260867,0.009215837465717518
livecodebench,features_only,0.5,naive,70,0,0.021894874,0.016874557174742223,0.026439563976600765,0.02174390398910489,0.02204584411332164
livecodebench,features_only,0.5,irt,70,0,0.0034437412,-0.0029350815166253597,0.009724259842187164,0.0032428218603653036,0.0036446606188493646
livecodebench,features_only,0.5,ipw,70,0,0.001874609,-0.0035907898272853345,0.007356233161408454,0.0017060803658887577,0.002043137704990821
livecodebench,features_only,0.5,dr,70,0,-0.00060183526,-0.0044220504350960255,0.003077537199715151,-0.000718874830540165,-0.000484795685138658
livecodebench,features_only,0.6,naive,70,0,0.017977508,0.014075016719289124,0.021581688476726413,0.01785633586139517,0.018098679708530137
livecodebench,features_only,0.6,irt,70,0,0.003618227,-0.0041346171754412355,0.010981210484169423,0.003384725929820878,0.0038517282403763703
livecodebench,features_only,0.6,ipw,70,0,0.003365088,-0.0005311828761477954,0.007453377079218625,0.0032419986806634096,0.0034881773621019694
livecodebench,features_only,0.6,dr,70,0,-0.0002318186,-0.003101770981447771,0.0024368898302782327,-0.00031960903402456013,-0.00014402816918640467
livecodebench,features_only,0.7,naive,70,0,0.014009104,0.011255093407817185,0.01682738778181374,0.013922945989123942,0.01409526223147714
livecodebench,features_only,0.7,irt,70,0,0.0043454757,-0.004006274999119342,0.012702377629466355,0.004087908103930282,0.0046030432881242755
livecodebench,features_only,0.7,ipw,70,0,0.0044072587,0.0017022690299199894,0.007105069607496261,0.004321794345891622,0.004492723062717768
livecodebench,features_only,0.7,dr,70,0,-4.244017e-05,-0.0019696358067449182,0.001907680570730008,-0.00010411870188527711,1.9238362612491176e-05
